time,human_keypoint_0_x,human_keypoint_0_y,human_keypoint_0_z,human_keypoint_1_x,human_keypoint_1_y,human_keypoint_1_z,human_keypoint_2_x,human_keypoint_2_y,human_keypoint_2_z,human_keypoint_3_x,human_keypoint_3_y,human_keypoint_3_z,human_keypoint_4_x,human_keypoint_4_y,human_keypoint_4_z,human_keypoint_5_x,human_keypoint_5_y,human_keypoint_5_z,human_keypoint_6_x,human_keypoint_6_y,human_keypoint_6_z,human_keypoint_7_x,human_keypoint_7_y,human_keypoint_7_z,human_keypoint_8_x,human_keypoint_8_y,human_keypoint_8_z,human_keypoint_9_x,human_keypoint_9_y,human_keypoint_9_z,human_keypoint_10_x,human_keypoint_10_y,human_keypoint_10_z,human_keypoint_11_x,human_keypoint_11_y,human_keypoint_11_z,human_keypoint_12_x,human_keypoint_12_y,human_keypoint_12_z,human_keypoint_13_x,human_keypoint_13_y,human_keypoint_13_z,human_keypoint_14_x,human_keypoint_14_y,human_keypoint_14_z,human_keypoint_15_x,human_keypoint_15_y,human_keypoint_15_z,human_keypoint_16_x,human_keypoint_16_y,human_keypoint_16_z,human_keypoint_17_x,human_keypoint_17_y,human_keypoint_17_z,human_keypoint_18_x,human_keypoint_18_y,human_keypoint_18_z,human_keypoint_19_x,human_keypoint_19_y,human_keypoint_19_z,
1763636844.383363724,0.821637078,-0.128334990,1.650356758,0.738144265,-0.142403628,0.647816628,0.767096596,-0.096914893,0.266437262,0.755995439,-0.370507544,1.092268674,0.762315427,-0.386242012,0.659282514,0.767653186,-0.400232487,0.274401824,0.866708010,-0.123785159,1.680529473,0.828278275,-0.176405193,1.675008010,0.978680055,-0.130064717,1.670972678,0.869795567,-0.279155157,1.655328616,0.108000000,-0.883000000,2.351000000,0.870955019,-0.252051979,1.533740668,0.108000000,-0.883000000,2.351000000,0.870906275,-0.061086316,1.520414088,0.714333615,0.030122790,1.303838688,0.486678413,0.092846710,1.169817111,0.871003824,-0.443017739,1.547067159,0.733897924,-0.435643677,1.300315220,0.496774909,-0.412981849,1.169998744,0.754187386,-0.196299527,1.077470973,
1763636844.385641813,0.821577273,-0.128399336,1.650257043,0.737824308,-0.142399598,0.647872238,0.766646886,-0.096920978,0.266480430,0.755768094,-0.370502304,1.092318623,0.761918065,-0.386239609,0.659328481,0.767104784,-0.400232486,0.274444343,0.866631362,-0.123823353,1.680451608,0.828226265,-0.176460534,1.674924380,0.978608111,-0.130056681,1.670946343,0.869793412,-0.279195688,1.655285941,0.108000000,-0.883000000,2.351000000,0.870939642,-0.252051397,1.533760364,0.108000000,-0.883000000,2.351000000,0.870943242,-0.061086811,1.520420291,0.714412311,0.030053834,1.303794464,0.486819207,0.092768702,1.169675826,0.870936106,-0.443016082,1.547100330,0.733922498,-0.435675581,1.300303583,0.496787088,-0.412949223,1.170034123,0.754012915,-0.196300428,1.077522097,
1763636844.387645245,0.821517623,-0.128463516,1.650157586,0.737505182,-0.142395579,0.647927703,0.766198344,-0.096927047,0.266523486,0.755541339,-0.370497077,1.092368443,0.761521734,-0.386237213,0.659374328,0.766557804,-0.400232484,0.274486753,0.866554913,-0.123861448,1.680373945,0.828174389,-0.176515731,1.674840967,0.978536354,-0.130048665,1.670920077,0.869791264,-0.279236113,1.655243377,0.108000000,-0.883000000,2.351000000,0.870924304,-0.252050817,1.533780008,0.108000000,-0.883000000,2.351000000,0.870980114,-0.061087305,1.520426478,0.714490803,0.029985056,1.303750354,0.486959636,0.092690896,1.169534907,0.870868564,-0.443014429,1.547133415,0.733947009,-0.435707402,1.300291976,0.496799235,-0.412916682,1.170069410,0.753838897,-0.196301326,1.077573089,
1763636844.389632702,0.821458911,-0.128526686,1.650059693,0.737191075,-0.142391623,0.647982297,0.765756856,-0.096933021,0.266565865,0.755318151,-0.370491933,1.092417479,0.761131637,-0.386234854,0.659419455,0.766019428,-0.400232483,0.274528495,0.866479667,-0.123898943,1.680297503,0.828123328,-0.176570060,1.674758867,0.978465726,-0.130040775,1.670894224,0.869789149,-0.279275903,1.655201482,0.108000000,-0.883000000,2.351000000,0.870909209,-0.252050246,1.533799343,0.108000000,-0.883000000,2.351000000,0.871016406,-0.061087791,1.520432568,0.714568061,0.029917360,1.303706938,0.487097855,0.092614314,1.169396205,0.870802085,-0.443012802,1.547165980,0.733971134,-0.435738722,1.300280552,0.496811191,-0.412884652,1.170104142,0.753667616,-0.196302211,1.077623279,
1763636844.391840935,0.821400618,-0.128589406,1.649962498,0.736879206,-0.142387695,0.648036501,0.765318514,-0.096938952,0.266607942,0.755096554,-0.370486825,1.092466165,0.760744320,-0.386232512,0.659464260,0.765484888,-0.400232482,0.274569940,0.866404957,-0.123936172,1.680221607,0.828072632,-0.176624001,1.674677351,0.978395601,-0.130032942,1.670868555,0.869787049,-0.279315409,1.655159886,0.108000000,-0.883000000,2.351000000,0.870894220,-0.252049679,1.533818541,0.108000000,-0.883000000,2.351000000,0.871052440,-0.061088273,1.520438614,0.714644768,0.029850147,1.303663832,0.487235090,0.092538278,1.169258492,0.870736079,-0.443011186,1.547198313,0.733995087,-0.435769820,1.300269209,0.496823061,-0.412852850,1.170138627,0.753497555,-0.196303089,1.077673111,
1763636844.393880367,0.821356356,-0.128671183,1.649875808,0.736619520,-0.142334178,0.648064481,0.764938072,-0.096878809,0.266626711,0.754925460,-0.370452872,1.092479760,0.760416040,-0.386183277,0.659474176,0.765016959,-0.400169584,0.274576694,0.866346968,-0.123980183,1.680150062,0.828054202,-0.176696051,1.674603405,0.978343214,-0.129997835,1.670832095,0.869846740,-0.279359740,1.655116634,0.108000000,-0.883000000,2.351000000,0.870921835,-0.252022778,1.533822756,0.108000000,-0.883000000,2.351000000,0.871112439,-0.061062250,1.520436449,0.714728728,0.029798339,1.303620100,0.487334918,0.092460703,1.169187987,0.870731305,-0.442983403,1.547208912,0.734045879,-0.435766310,1.300255517,0.496841186,-0.412802214,1.170205866,0.753373163,-0.196271533,1.077694237,
1763636844.395848989,0.821316286,-0.128757714,1.649792610,0.736376052,-0.142267235,0.648084989,0.764576236,-0.096800702,0.266638878,0.754769533,-0.370411127,1.092483514,0.760106337,-0.386121335,0.659474331,0.764570634,-0.400089622,0.274573763,0.866294010,-0.124025787,1.680080201,0.828044860,-0.176772657,1.674532052,0.978296102,-0.129955381,1.670792878,0.869923208,-0.279405120,1.655073208,0.108000000,-0.883000000,2.351000000,0.870961106,-0.251988737,1.533822781,0.108000000,-0.883000000,2.351000000,0.871178701,-0.061029034,1.520432017,0.714814149,0.029751155,1.303576484,0.487423691,0.092383215,1.169136626,0.870743579,-0.442948530,1.547213402,0.734103794,-0.435753206,1.300241264,0.496860928,-0.412746679,1.170281763,0.753262283,-0.196231172,1.077707245,
1763636844.397813797,0.821276226,-0.128844226,1.649709431,0.736132640,-0.142200307,0.648105492,0.764214483,-0.096722613,0.266651042,0.754613642,-0.370369391,1.092487266,0.759796705,-0.386059409,0.659474486,0.764124412,-0.400009680,0.274570832,0.866241064,-0.124071381,1.680010355,0.828035521,-0.176849245,1.674460715,0.978249001,-0.129912936,1.670753669,0.869999658,-0.279450488,1.655029793,0.108000000,-0.883000000,2.351000000,0.871000368,-0.251954705,1.533822805,0.108000000,-0.883000000,2.351000000,0.871244947,-0.060995825,1.520427586,0.714899549,0.029703982,1.303532878,0.487512443,0.092305743,1.169085276,0.870755850,-0.442913666,1.547217891,0.734161696,-0.435740105,1.300227014,0.496880666,-0.412691156,1.170357643,0.753151429,-0.196190820,1.077720250,
1763636844.399794102,0.821236211,-0.128930637,1.649626349,0.735889510,-0.142133457,0.648125971,0.763853149,-0.096644614,0.266663193,0.754457931,-0.370327704,1.092491014,0.759487432,-0.385997553,0.659474641,0.763678706,-0.399929829,0.274567904,0.866188179,-0.124116923,1.679940590,0.828026192,-0.176925745,1.674389461,0.978201955,-0.129870541,1.670714506,0.870076020,-0.279495805,1.654986427,0.108000000,-0.883000000,2.351000000,0.871039585,-0.251920711,1.533822829,0.108000000,-0.883000000,2.351000000,0.871311117,-0.060962654,1.520423160,0.714984851,0.029656863,1.303489323,0.487601093,0.092228362,1.169033986,0.870768107,-0.442878843,1.547222375,0.734219531,-0.435727019,1.300212780,0.496900381,-0.412635698,1.170433434,0.753040704,-0.196150515,1.077733240,
1763636844.401908398,0.821196174,-0.129017098,1.649543218,0.735646240,-0.142066568,0.648146462,0.763491605,-0.096566570,0.266675350,0.754302130,-0.370285993,1.092494765,0.759177979,-0.385935662,0.659474796,0.763232743,-0.399849933,0.274564975,0.866135263,-0.124162490,1.679870785,0.828016857,-0.177002289,1.674318165,0.978154882,-0.129828121,1.670675320,0.870152426,-0.279541147,1.654943037,0.108000000,-0.883000000,2.351000000,0.871078825,-0.251886698,1.533822853,0.108000000,-0.883000000,2.351000000,0.871377326,-0.060929464,1.520418732,0.715070203,0.029609717,1.303445742,0.487689794,0.092150936,1.168982666,0.870780371,-0.442843999,1.547226861,0.734277399,-0.435713926,1.300198538,0.496920107,-0.412580207,1.170509270,0.752929914,-0.196110186,1.077746237,
1763636844.403952837,0.821156123,-0.129103590,1.649460059,0.735402884,-0.141999655,0.648166960,0.763129936,-0.096488499,0.266687511,0.754146275,-0.370244267,1.092498517,0.758868419,-0.385873750,0.659474951,0.762786624,-0.399770009,0.274562045,0.866082329,-0.124208074,1.679800955,0.828007520,-0.177078860,1.674246845,0.978107792,-0.129785686,1.670636120,0.870228858,-0.279586505,1.654899631,0.108000000,-0.883000000,2.351000000,0.871118078,-0.251852673,1.533822877,0.108000000,-0.883000000,2.351000000,0.871443557,-0.060896263,1.520414302,0.715155584,0.029562555,1.303402146,0.487778526,0.092073483,1.168931328,0.870792640,-0.442809143,1.547231349,0.734335288,-0.435700828,1.300184291,0.496939841,-0.412524697,1.170585132,0.752819086,-0.196069844,1.077759239,
1763636844.405929565,0.821116086,-0.129190051,1.649376928,0.735159613,-0.141932766,0.648187451,0.762768393,-0.096410455,0.266699669,0.753990474,-0.370202556,1.092502267,0.758558966,-0.385811858,0.659475106,0.762340661,-0.399690112,0.274559116,0.866029414,-0.124253642,1.679731150,0.827998186,-0.177155404,1.674175549,0.978060719,-0.129743266,1.670596934,0.870305264,-0.279631848,1.654856240,0.108000000,-0.883000000,2.351000000,0.871157317,-0.251818660,1.533822901,0.108000000,-0.883000000,2.351000000,0.871509766,-0.060863073,1.520409873,0.715240935,0.029515409,1.303358565,0.487867227,0.091996056,1.168880008,0.870804904,-0.442774299,1.547235836,0.734393156,-0.435687735,1.300170050,0.496959567,-0.412469207,1.170660967,0.752708296,-0.196029515,1.077772237,
1763636844.408249855,0.821075946,-0.129276733,1.649293586,0.734915723,-0.141865707,0.648207995,0.762405928,-0.096332213,0.266711857,0.753834276,-0.370160739,1.092506027,0.758248726,-0.385749810,0.659475261,0.761893561,-0.399610012,0.274556180,0.865976364,-0.124299325,1.679661167,0.827988828,-0.177232143,1.674104072,0.978013525,-0.129700738,1.670557648,0.870381864,-0.279677306,1.654812739,0.108000000,-0.883000000,2.351000000,0.871196657,-0.251784560,1.533822926,0.108000000,-0.883000000,2.351000000,0.871576143,-0.060829799,1.520405433,0.715326504,0.029468143,1.303314873,0.487956154,0.091918433,1.168828557,0.870817199,-0.442739366,1.547240333,0.734451172,-0.435674608,1.300155771,0.496979344,-0.412413575,1.170736996,0.752597225,-0.195989084,1.077785268,
1763636844.410065889,0.821035886,-0.129363244,1.649210407,0.734672311,-0.141798779,0.648228498,0.762044176,-0.096254124,0.266724021,0.753678385,-0.370119003,1.092509779,0.757939094,-0.385687883,0.659475416,0.761447340,-0.399530070,0.274553249,0.865923418,-0.124344920,1.679591321,0.827979488,-0.177308731,1.674032735,0.977966425,-0.129658294,1.670518439,0.870458315,-0.279722674,1.654769324,0.108000000,-0.883000000,2.351000000,0.871235919,-0.251750527,1.533822950,0.108000000,-0.883000000,2.351000000,0.871642389,-0.060796590,1.520401002,0.715411904,0.029420970,1.303271267,0.488044906,0.091840962,1.168777207,0.870829470,-0.442704502,1.547244822,0.734509074,-0.435661507,1.300141521,0.496999082,-0.412358053,1.170812875,0.752486371,-0.195948732,1.077798273,
1763636844.412114143,0.820995862,-0.129449676,1.649127305,0.734429125,-0.141731913,0.648248982,0.761682758,-0.096176107,0.266736174,0.753522638,-0.370077307,1.092513528,0.757629749,-0.385626013,0.659475571,0.761001531,-0.399450201,0.274550321,0.865870520,-0.124390471,1.679521540,0.827970157,-0.177385248,1.673961465,0.977919368,-0.129615889,1.670479267,0.870534694,-0.279768001,1.654725948,0.108000000,-0.883000000,2.351000000,0.871275145,-0.251716526,1.533822974,0.108000000,-0.883000000,2.351000000,0.871708575,-0.060763412,1.520396575,0.715497226,0.029373841,1.303227702,0.488133576,0.091763563,1.168725905,0.870841730,-0.442669670,1.547249307,0.734566922,-0.435648419,1.300127284,0.497018801,-0.412302581,1.170888684,0.752375620,-0.195908418,1.077811266,
1763636844.414146185,0.820955830,-0.129536127,1.649044184,0.734185882,-0.141665032,0.648269471,0.761321256,-0.096098072,0.266748330,0.753366855,-0.370035600,1.092517278,0.757320332,-0.385564129,0.659475726,0.760555619,-0.399370314,0.274547392,0.865817611,-0.124436034,1.679451743,0.827960824,-0.177461783,1.673890177,0.977872300,-0.129573473,1.670440085,0.870611091,-0.279813338,1.654682563,0.108000000,-0.883000000,2.351000000,0.871314380,-0.251682517,1.533822998,0.108000000,-0.883000000,2.351000000,0.871774775,-0.060730226,1.520392147,0.715582568,0.029326700,1.303184126,0.488222267,0.091686145,1.168674591,0.870853993,-0.442634830,1.547253793,0.734624784,-0.435635327,1.300113044,0.497038525,-0.412247097,1.170964511,0.752264843,-0.195868094,1.077824262,
1763636844.416460037,0.820916409,-0.129621257,1.648962333,0.733946357,-0.141599172,0.648289646,0.760965279,-0.096021230,0.266760300,0.753213453,-0.369994531,1.092520971,0.757015643,-0.385503191,0.659475878,0.760116521,-0.399291647,0.274544508,0.865765510,-0.124480900,1.679383012,0.827951633,-0.177537149,1.673819979,0.977825951,-0.129531707,1.670401502,0.870686321,-0.279857983,1.654639840,0.108000000,-0.883000000,2.351000000,0.871353015,-0.251649027,1.533823022,0.108000000,-0.883000000,2.351000000,0.871839965,-0.060697547,1.520387787,0.715666605,0.029280280,1.303141216,0.488309602,0.091609911,1.168624061,0.870866068,-0.442600523,1.547258210,0.734681761,-0.435622435,1.300099022,0.497057948,-0.412192461,1.171039179,0.752155759,-0.195828386,1.077837059,
1763636844.418390036,0.820876371,-0.129707719,1.648879202,0.733703086,-0.141532283,0.648310137,0.760603735,-0.095943186,0.266772458,0.753057652,-0.369952820,1.092524721,0.756706191,-0.385441300,0.659476033,0.759670558,-0.399211751,0.274541579,0.865712595,-0.124526468,1.679313207,0.827942299,-0.177613693,1.673748684,0.977778878,-0.129489287,1.670362316,0.870762726,-0.279903325,1.654596449,0.108000000,-0.883000000,2.351000000,0.871392255,-0.251615014,1.533823046,0.108000000,-0.883000000,2.351000000,0.871906173,-0.060664357,1.520383359,0.715751956,0.029233134,1.303097635,0.488398303,0.091532485,1.168572741,0.870878332,-0.442565679,1.547262697,0.734739630,-0.435609342,1.300084780,0.497077674,-0.412136971,1.171115015,0.752044969,-0.195788058,1.077850057,
1763636844.420529604,0.820836325,-0.129794200,1.648796053,0.733459759,-0.141465379,0.648330633,0.760242108,-0.095865124,0.266784618,0.752901815,-0.369911099,1.092528473,0.756396666,-0.385379394,0.659476188,0.759224491,-0.399131836,0.274538649,0.865659667,-0.124572046,1.679243385,0.827932963,-0.177690255,1.673677372,0.977731793,-0.129446857,1.670323121,0.870839150,-0.279948678,1.654553049,0.108000000,-0.883000000,2.351000000,0.871431504,-0.251580993,1.533823070,0.108000000,-0.883000000,2.351000000,0.871972397,-0.060631160,1.520378929,0.715837327,0.029185978,1.303054044,0.488487025,0.091455041,1.168521409,0.870890599,-0.442530827,1.547267184,0.734797512,-0.435596246,1.300070535,0.497097405,-0.412081467,1.171190868,0.751934154,-0.195747720,1.077863057,
1763636844.422669649,0.820794902,-0.129883654,1.648710045,0.733208068,-0.141396175,0.648351834,0.759868051,-0.095784379,0.266797196,0.752740622,-0.369867944,1.092532353,0.756076504,-0.385315361,0.659476348,0.758763092,-0.399049174,0.274535619,0.865604920,-0.124619191,1.679171164,0.827923305,-0.177769448,1.673603609,0.977683091,-0.129402969,1.670282579,0.870918200,-0.279995590,1.654508157,0.108000000,-0.883000000,2.351000000,0.871472101,-0.251545803,1.533823095,0.108000000,-0.883000000,2.351000000,0.872040897,-0.060596821,1.520374347,0.715925633,0.029137200,1.303008955,0.488578796,0.091374935,1.168468313,0.870903287,-0.442494777,1.547271826,0.734857383,-0.435582699,1.300055800,0.497117815,-0.412024056,1.171269328,0.751819529,-0.195705996,1.077876505,
1763636844.424829006,0.820753808,-0.129972397,1.648624720,0.732958377,-0.141327520,0.648372866,0.759496966,-0.095704275,0.266809674,0.752580709,-0.369825132,1.092536202,0.755758884,-0.385251837,0.659476507,0.758305359,-0.398967169,0.274532613,0.865550608,-0.124665961,1.679099516,0.827913725,-0.177848012,1.673530432,0.977634775,-0.129359429,1.670242359,0.870996623,-0.280042129,1.654463621,0.108000000,-0.883000000,2.351000000,0.871512376,-0.251510892,1.533823120,0.108000000,-0.883000000,2.351000000,0.872108852,-0.060562755,1.520369802,0.716013237,0.029088810,1.302964224,0.488669838,0.091295465,1.168415639,0.870915875,-0.442459013,1.547276431,0.734916778,-0.435569260,1.300041182,0.497138062,-0.411967101,1.171347165,0.751705816,-0.195664603,1.077889845,
1763636844.426888466,0.820732219,-0.130038248,1.648567281,0.732779178,-0.141263849,0.648393941,0.759224730,-0.095625890,0.266824849,0.752459438,-0.369789015,1.092539486,0.755512587,-0.385191450,0.659476701,0.757947998,-0.398885130,0.274530125,0.865518479,-0.124698478,1.679052526,0.827919385,-0.177906545,1.673480127,0.977606293,-0.129315062,1.670217346,0.871075225,-0.280071458,1.654429208,0.108000000,-0.883000000,2.351000000,0.871555449,-0.251480482,1.533824210,0.108000000,-0.883000000,2.351000000,0.872171701,-0.060533236,1.520367084,0.716121098,0.029081433,1.302919476,0.488752004,0.091251057,1.168405632,0.870939166,-0.442427707,1.547281333,0.734962613,-0.435537108,1.300038504,0.497134516,-0.411907910,1.171449640,0.751630632,-0.195631496,1.077903835,
1763636844.429088354,0.820722253,-0.130091044,1.648526072,0.732640520,-0.141202307,0.648415347,0.759009039,-0.095547423,0.266841893,0.752360056,-0.369756472,1.092542471,0.755306366,-0.385132111,0.659476919,0.757646881,-0.398801883,0.274527919,0.865499459,-0.124722743,1.679019942,0.827934452,-0.177953668,1.673443089,0.977589535,-0.129269547,1.670201277,0.871155073,-0.280090680,1.654400491,0.108000000,-0.883000000,2.351000000,0.871600856,-0.251452385,1.533825968,0.108000000,-0.883000000,2.351000000,0.872232334,-0.060506072,1.520365445,0.716242916,0.029099044,1.302874069,0.488829928,0.091227459,1.168421588,0.870969344,-0.442398674,1.547286487,0.735000813,-0.435493041,1.300043092,0.497116360,-0.411846495,1.171568674,0.751577936,-0.195602980,1.077918424,
1763636844.430762291,0.820712296,-0.130143791,1.648484902,0.732501990,-0.141140821,0.648436733,0.758793548,-0.095469028,0.266858922,0.752260767,-0.369723959,1.092545453,0.755100336,-0.385072826,0.659477137,0.757346043,-0.398718713,0.274525716,0.865480456,-0.124746986,1.678987389,0.827949505,-0.178000748,1.673406086,0.977572793,-0.129224073,1.670185222,0.871234848,-0.280109884,1.654371801,0.108000000,-0.883000000,2.351000000,0.871646221,-0.251424315,1.533827724,0.108000000,-0.883000000,2.351000000,0.872292912,-0.060478932,1.520363807,0.716364621,0.029116639,1.302828704,0.488907780,0.091203883,1.168437529,0.870999494,-0.442369667,1.547291637,0.735038977,-0.435449014,1.300047676,0.497098221,-0.411785137,1.171687598,0.751525288,-0.195574490,1.077932999,
1763636844.432826042,0.820702322,-0.130196623,1.648443665,0.732363236,-0.141079236,0.648458154,0.758577707,-0.095390505,0.266875978,0.752161316,-0.369691394,1.092548440,0.754893972,-0.385013445,0.659477355,0.757044718,-0.398635409,0.274523508,0.865461423,-0.124771268,1.678954783,0.827964583,-0.178047904,1.673369022,0.977556023,-0.129178526,1.670169142,0.871314753,-0.280129119,1.654343064,0.108000000,-0.883000000,2.351000000,0.871691660,-0.251396199,1.533829482,0.108000000,-0.883000000,2.351000000,0.872353587,-0.060451749,1.520362167,0.716486523,0.029134263,1.302783265,0.488985758,0.091180269,1.168453496,0.871029692,-0.442340614,1.547296796,0.735077204,-0.435404916,1.300052267,0.497080053,-0.411723679,1.171806715,0.751472555,-0.195545954,1.077947599,
