number,values_0,values_1,params_delta_deg,params_gamma,params_lambda1,params_lambda3,state
927,0.1303,0.8383121498714503,5.939170481881678,8.053117581805795,1476.1251734596226,4.792699168837896,COMPLETE
928,0.1468,0.8934904769559533,7.489439152524652,8.418374689108267,560.4775189597802,1.8602957309646184,COMPLETE
929,0.09325,0.40641879271671416,2.981662124317787,7.451337432117496,0.4111694316312813,0.7306953052604724,COMPLETE
930,0.10795,0.7457587425536786,5.5150049043702545,5.196045314781185,560.4775189597802,1.526275265602974,COMPLETE
931,0.13595,0.8357034004061555,4.23889944611168,8.928904969540103,359.71457230765833,0.5490150507978799,COMPLETE
932,0.147,0.8282442177282427,5.5150049043702545,8.081625847692138,1410.5125114019775,0.7306953052604724,COMPLETE
933,0.0928,0.556335314261003,7.398979747077997,3.0156649020845308,61.128832411058866,0.019741076694555916,COMPLETE
934,0.11165,0.6184603801228886,5.280090073895156,7.639970758565217,4.134085132635928,0.5985950343657075,COMPLETE
935,0.0855,0.35944077238031913,2.981662124317787,3.3704975429349244,5.6878068615007775,0.725005173883511,COMPLETE
936,0.08015,0.32510337050523813,7.257271731141275,1.6830728729124345,51.87896749081269,15.635249172291681,COMPLETE
937,0.0804,0.2799989977127318,5.280090073895156,2.195218904889921,8.12391032120536,0.41678774153157633,COMPLETE
938,0.0624,0.1773421651304775,6.8435536313626235,1.1679739768270172,2.4792588435669867,0.6323288349159578,COMPLETE
939,0.0726,0.3237012914728184,4.933362998330481,2.773946398622405,0.07784011381802453,0.7306953052604724,COMPLETE
940,0.10985,0.6567847759023115,2.261262434212134,7.062126769282375,560.4775189597802,1.526275265602974,COMPLETE
941,0.0673,0.15907623660034795,7.398979747077997,1.054178658775115,3.226823186887424,0.5985950343657075,COMPLETE
942,0.0828,0.29845016368958505,5.669059578661803,1.9286303362657695,29.635959217970594,0.725005173883511,COMPLETE
943,0.09495,0.6450407517113529,7.257271731141275,7.451337432117496,0.7780556311068269,2.1102891532478085,COMPLETE
944,0.0576,0.15648387060815724,7.489439152524652,1.0000874311382033,0.4111694316312813,4.792699168837896,COMPLETE
945,0.0783,0.27777423073977653,7.386495200771071,1.8145138315019835,28.623301091967512,4.047725915145316,COMPLETE
946,0.14225,0.8408140712508375,6.778075540011049,7.639970758565217,3393.7886450161604,0.7306953052604724,COMPLETE
947,0.0849,0.3154502722527433,2.731063429531665,3.0352039660395387,0.675650103955018,0.725005173883511,COMPLETE
948,0.0789,0.23930056778983602,7.489439152524652,2.081945085312953,6.122583341029568,11.34645454198699,COMPLETE
949,0.08555,0.39863657835486016,7.386495200771071,1.8145138315019835,0.9615552540100645,0.04841802788233872,COMPLETE
950,0.0943,0.5582556168469196,5.669059578661803,7.062126769282375,30.54779366423335,9.97013927018016,COMPLETE
951,0.0994,0.528430798132793,7.489439152524652,9.767312130896007,4.6216117253800055,2.1102891532478085,COMPLETE
952,0.09485,0.2498122116980655,3.1728250155788187,1.6830728729124345,116.68218004772335,15.635249172291681,COMPLETE
953,0.11055,0.42277173980373817,2.981662124317787,5.950827672861153,36.65186800453371,0.7306953052604724,COMPLETE
954,0.09455,0.5435959624760692,7.339695485358947,7.451337432117496,0.5549010274448358,11.34645454198699,COMPLETE
955,0.0684,0.22229613393399192,6.073812153251893,1.2992706708708701,0.022872403443138362,0.17693111945974221,COMPLETE
956,0.0677,0.376883102747159,4.940397068324327,3.0352039660395387,2.136762935747518,0.725005173883511,COMPLETE
957,0.08635,0.4512824797182375,6.086053401403324,2.8320734546831314,0.675650103955018,0.052882695912678586,COMPLETE
958,0.07575,0.390722653326932,5.280090073895156,3.0352039660395387,2.136762935747518,0.45483170794976213,COMPLETE
959,0.0856,0.475345081037034,6.8435536313626235,7.287842302229237,2.4792588435669867,44.76380938653201,COMPLETE
960,0.10035,0.6940057851676512,7.489439152524652,7.062126769282375,2.1586504292325803,0.725005173883511,COMPLETE
961,0.12485,0.5733336585319869,5.280090073895156,8.928904969540103,874.1330303163832,0.025275654512336116,COMPLETE
962,0.0911,0.6120630815180312,7.489439152524652,2.195218904889921,560.4775189597802,0.41678774153157633,COMPLETE
963,0.08835,0.13247009407463906,0.39380930934132774,1.2992706708708701,0.2841596150601982,0.5985950343657075,COMPLETE
964,0.12135,0.7691620481952118,6.690135760140833,3.3704975429349244,1688.3846346819648,1.1819150784024188,COMPLETE
965,0.10055,0.6013362495197098,7.489439152524652,6.694798433810031,4.6216117253800055,0.5985950343657075,COMPLETE
966,0.0734,0.2824701124272813,7.489439152524652,1.6830728729124345,4.6216117253800055,15.635249172291681,COMPLETE
967,0.0695,0.20322287793126703,1.7485243923067446,1.8145138315019835,17.792140653746806,1.4997298775668761,COMPLETE
968,0.11185,0.6480036492245665,6.98048372606227,5.358131770414598,61.128832411058866,0.0367758044805299,COMPLETE
969,0.09685,0.6349236629121533,5.939170481881678,7.716956152431088,0.9615552540100645,0.7306953052604724,COMPLETE
970,0.08905,0.5027837514854382,7.489439152524652,7.639970758565217,0.04367968100197296,99.64254877660908,COMPLETE
971,0.07435,0.17113138811891632,7.386495200771071,1.1444973161673633,0.9615552540100645,2.1102891532478085,COMPLETE
972,0.1268,0.6964707046071608,5.608567316603186,9.933529862520766,30.54779366423335,0.21371665269779988,COMPLETE
973,0.0819,0.3536485239437806,4.940397068324327,3.0352039660395387,2.136762935747518,0.725005173883511,COMPLETE
974,0.0682,0.3774575705433024,7.489439152524652,2.195218904889921,18.96042505502382,0.41678774153157633,COMPLETE
975,0.08315,0.4743652528250088,5.669059578661803,3.0156649020845308,61.128832411058866,0.5985950343657075,COMPLETE
976,0.07925,0.3905918247361627,7.398979747077997,3.0352039660395387,0.23714138750481673,0.5985950343657075,COMPLETE
977,0.0896,0.42746487519914117,6.086053401403324,5.546929098863301,0.4111694316312813,11.34645454198699,COMPLETE
978,0.06185,0.18207751950445647,6.8435536313626235,1.1679739768270172,2.4792588435669867,0.7306953052604724,COMPLETE
979,0.1267,0.7225771153228334,6.104132984603445,7.062126769282375,1688.3846346819648,36.07662714635527,COMPLETE
980,0.08915,0.42352319121553256,5.280090073895156,8.928904969540103,0.675650103955018,11.34645454198699,COMPLETE
981,0.0772,0.39226105765338687,2.5829558391539424,3.4709986937730752,61.128832411058866,0.643969746605317,COMPLETE
982,0.1282,0.9046787676027456,7.489439152524652,7.639970758565217,7486.669420633397,11.34645454198699,COMPLETE
983,0.1026,0.5717020244249815,7.489439152524652,3.0352039660395387,0.041474871357165974,0.031944269380368116,COMPLETE
984,0.1011,0.6108478318742214,7.489439152524652,6.375236854260541,30.54779366423335,2.1102891532478085,COMPLETE
985,0.09405,0.3873806915398618,2.4489384013673594,7.451337432117496,0.7780556311068269,2.1102891532478085,COMPLETE
986,0.0826,0.3779932310152134,7.489439152524652,4.029425941479292,2.4481708586639255,15.635249172291681,COMPLETE
987,0.1011,0.2771979328102988,2.596489786829853,2.066704462993903,125.61378789004245,3.615048287342391,COMPLETE
988,0.0972,0.6796580846721934,7.489439152524652,8.081625847692138,4.6216117253800055,0.5985950343657075,COMPLETE
989,0.103,0.739614243926279,7.300304341363835,7.639970758565217,30.54779366423335,0.5084006019933035,COMPLETE
990,0.08815,0.2828938384606829,5.608567316603186,1.1744957906176317,258.12658116675004,1.526275265602974,COMPLETE
991,0.10865,0.6417991988814934,7.489439152524652,4.192751344080422,2.136762935747518,0.030392080550596664,COMPLETE
992,0.15085,0.7883873010750826,6.778075540011049,9.988586281068551,1476.1251734596226,0.2918406275382218,COMPLETE
993,0.07905,0.3056827631367938,7.374401428809602,1.701083217370444,61.128832411058866,0.7306953052604724,COMPLETE
994,0.0801,0.20427408788109158,6.778075540011049,1.0340435745788543,95.51027814400432,0.5985950343657075,COMPLETE
995,0.0571,0.15332784890190068,7.489439152524652,1.0000874311382033,0.4111694316312813,0.5084006019933035,COMPLETE
996,0.09015,0.6457142420652169,7.489439152524652,8.053117581805795,0.747253043227065,4.8269015675922065,COMPLETE
997,0.08365,0.13674457675384508,2.5521715708198895,1.2992706708708701,2.4792588435669867,44.76380938653201,COMPLETE
998,0.08075,0.6083694558286091,7.489439152524652,2.195218904889921,560.4775189597802,0.5084006019933035,COMPLETE
999,0.14175,0.9097926208039575,5.608567316603186,9.933529862520766,1476.1251734596226,2.11203267676435,COMPLETE
1000,0.08275,0.3918665197282294,4.767178139408607,3.3704975429349244,0.08556851892615738,0.725005173883511,COMPLETE
1001,0.1236,0.5807712601657352,2.981662124317787,5.950827672861153,90.3630250087736,0.21654076700493177,COMPLETE
1002,0.0837,0.47624846128094506,6.943723534542512,2.773946398622405,0.675650103955018,0.03359342646829663,COMPLETE
1003,0.0966,0.48236876760648784,3.448974009552246,3.0156649020845308,182.595325310223,4.792699168837896,COMPLETE
1004,0.1403,0.813752609068586,3.4828443975694285,9.413482932589199,874.1330303163832,0.6805162092954433,COMPLETE
1005,0.08745,0.2565689187500893,2.866478838119601,2.2859420056234763,0.011239503244262785,0.5985950343657075,COMPLETE
1006,0.0669,0.20821963309571373,7.489439152524652,1.2992706708708701,0.022872403443138362,0.5985950343657075,COMPLETE
1007,0.0902,0.4563448501467241,4.933362998330481,4.30789613928641,0.01333967025299093,44.76380938653201,COMPLETE
1008,0.0975,0.5140993008094588,4.794756595859255,5.660665273821699,4.6216117253800055,0.41678774153157633,COMPLETE
1009,0.10415,0.5837557664157353,6.8435536313626235,9.933529862520766,40.174314156528155,4.792699168837896,COMPLETE
1010,0.088,0.5728111525733056,6.086053401403324,2.8320734546831314,384.81053681480347,9.912800422014511,COMPLETE
1011,0.07595,0.30424826428022933,7.257271731141275,2.8320734546831314,0.7780556311068269,9.113073434086543,COMPLETE
1012,0.1042,0.6804404841489764,5.5150049043702545,5.196045314781185,384.81053681480347,1.526275265602974,COMPLETE
1013,0.1124,0.6026464130803761,5.827113301687939,6.694798433810031,35.959632184669694,0.7306953052604724,COMPLETE
1014,0.10075,0.47119796447537693,3.9582385940935376,7.606479861719918,2.4792588435669867,44.76380938653201,COMPLETE
1015,0.1383,0.8990107090844289,6.812644630608508,8.081625847692138,1476.1251734596226,3.9703371647893633,COMPLETE
1016,0.1143,0.7538073839707294,6.812644630608508,6.073906232999685,1476.1251734596226,15.635249172291681,COMPLETE
1017,0.14595,0.8200234767557751,4.859269400135405,6.694798433810031,6755.71174442274,0.41678774153157633,COMPLETE
1018,0.10415,0.4160049938538706,0.9420378628327569,8.053117581805795,0.48160356426463263,0.5985950343657075,COMPLETE
1019,0.07115,0.2529736207876018,7.489439152524652,1.8028955359533851,0.022872403443138362,0.5985950343657075,COMPLETE
1020,0.0642,0.17846576720933743,7.489439152524652,1.1679739768270172,2.4792588435669867,26.86663164051462,COMPLETE
1021,0.0705,0.20095496102520616,5.280090073895156,1.2992706708708701,0.48160356426463263,11.34645454198699,COMPLETE
1022,0.0829,0.45870567376459986,7.339695485358947,7.451337432117496,0.4111694316312813,11.34645454198699,COMPLETE
1023,0.10575,0.5751241891844059,5.608567316603186,9.933529862520766,0.48160356426463263,0.5985950343657075,COMPLETE
1024,0.09115,0.5020686967925326,7.257271731141275,5.196045314781185,0.5549010274448358,0.5084006019933035,COMPLETE
1025,0.0924,0.582201597362474,5.5150049043702545,2.8320734546831314,560.4775189597802,1.526275265602974,COMPLETE
1026,0.14445,0.8507295508257326,5.227290526563188,9.933529862520766,2370.5356874589625,4.792699168837896,COMPLETE
1027,0.131,0.8373669918290311,5.608567316603186,9.32057031103337,560.4775189597802,1.526275265602974,COMPLETE
1028,0.1095,0.6433397902894289,7.257271731141275,6.375236854260541,22.06064024002298,0.5985950343657075,COMPLETE
1029,0.1078,0.6530708882065367,7.489439152524652,8.418374689108267,4.6216117253800055,0.5985950343657075,COMPLETE
1030,0.0721,0.2726430151099831,7.386495200771071,1.1679739768270172,2.4792588435669867,0.04841802788233872,COMPLETE
1031,0.104,0.522894854051077,4.857254745209259,2.8320734546831314,384.81053681480347,54.02872483646135,COMPLETE
1032,0.08115,0.35298570474740043,4.933362998330481,3.0352039660395387,0.01333967025299093,0.7306953052604724,COMPLETE
1033,0.07625,0.36378070315117833,7.489439152524652,1.6830728729124345,116.68218004772335,4.792699168837896,COMPLETE
1034,0.0843,0.2761718489578284,5.280090073895156,1.0340435745788543,359.71457230765833,1.5256462310007912,COMPLETE
1035,0.09215,0.5861965771360711,7.489439152524652,2.195218904889921,1476.1251734596226,4.792699168837896,COMPLETE
1036,0.08735,0.5818273251749057,6.778075540011049,7.639970758565217,0.4407528054840609,2.208646701437734,COMPLETE
1037,0.1406,0.8454345956601699,7.339695485358947,9.413482932589199,874.1330303163832,0.6805162092954433,COMPLETE
1038,0.1361,0.8746795408204795,6.1060721121599615,9.933529862520766,1476.1251734596226,4.792699168837896,COMPLETE
1039,0.08135,0.13263749851366105,2.50227001663411,1.2507953642261487,11.285363622403322,0.7306953052604724,COMPLETE
1040,0.1153,0.7685606071090686,7.398979747077997,4.086100466005934,844.1984694870878,0.7306953052604724,COMPLETE
1041,0.0879,0.3813936351368769,2.591455044620152,4.97948621911118,0.4111694316312813,4.792699168837896,COMPLETE
1042,0.11505,0.7309916342327452,7.489439152524652,3.4709986937730752,1364.1776643863184,0.5985950343657075,COMPLETE
1043,0.0982,0.615588805439586,7.489439152524652,7.639970758565217,2.4792588435669867,0.5985950343657075,COMPLETE
1044,0.0623,0.14717451173821858,7.257271731141275,1.0000874311382033,1.9411683121291674,0.6865192926202107,COMPLETE
1045,0.0956,0.5223309607626284,7.225279577446517,3.0638630129150126,12.1948265740348,0.040896595509909414,COMPLETE
1046,0.08415,0.4205448708955345,4.933362998330481,1.8145138315019835,28.623301091967512,0.04841802788233872,COMPLETE
1047,0.09925,0.6896969840385012,7.489439152524652,4.128977545770486,117.01164712837071,0.5084006019933035,COMPLETE
1048,0.0901,0.27568932035560617,2.749640857897308,3.0352039660395387,0.01333967025299093,0.7306953052604724,COMPLETE
1049,0.09805,0.44934464224886517,2.981662124317787,7.451337432117496,0.7780556311068269,0.725005173883511,COMPLETE
1050,0.0972,0.6202655849347779,7.489439152524652,2.85124530068262,560.4775189597802,11.34645454198699,COMPLETE
1051,0.14945,0.8087601226034273,4.307085642231535,9.988586281068551,907.2582097414679,0.8680102695738543,COMPLETE
1052,0.10675,0.5961942302646437,6.086053401403324,2.8320734546831314,1476.1251734596226,4.792699168837896,COMPLETE
1053,0.1437,0.864921179025576,7.257271731141275,7.639970758565217,1688.3846346819648,3.9703371647893633,COMPLETE
1054,0.0861,0.4023607271251204,3.1441603246666667,1.1679739768270172,558.7051534247012,0.10970165109076842,COMPLETE
1055,0.06775,0.3809024019137262,7.489439152524652,2.195218904889921,2.4792588435669867,0.2944924768920615,COMPLETE
1056,0.0768,0.32532237740125075,7.404840220417026,1.2992706708708701,0.48160356426463263,0.0367758044805299,COMPLETE
1057,0.0962,0.5693572924805534,7.489439152524652,1.618042711097896,1782.1499447729238,0.5985950343657075,COMPLETE
1058,0.09355,0.5637820332321654,4.859269400135405,2.6419142628820618,1364.1776643863184,3.9703371647893633,COMPLETE
1059,0.11165,0.7452625145679431,7.257271731141275,6.855524217231688,359.71457230765833,11.34645454198699,COMPLETE
1060,0.08785,0.5768282867698589,7.489439152524652,3.0638630129150126,359.71457230765833,13.737135040054913,COMPLETE
1061,0.1096,0.5523678456249759,7.257271731141275,1.4540140343441361,1476.1251734596226,4.792699168837896,COMPLETE
1062,0.09555,0.45603345695468095,5.081907936387633,5.950827672861153,5.6878068615007775,1.0146910599333931,COMPLETE
1063,0.0894,0.4208473015202829,3.373305221634915,9.933529862520766,2.3831078598500346,4.792699168837896,COMPLETE
1064,0.0917,0.5001216232323616,6.812644630608508,3.0352039660395387,0.01333967025299093,0.031634748890012734,COMPLETE
1065,0.07505,0.42768976825286553,7.257271731141275,3.3704975429349244,0.7780556311068269,2.1102891532478085,COMPLETE
1066,0.1024,0.6167710989549283,4.933362998330481,3.0352039660395387,746.636247572708,0.7306953052604724,COMPLETE
1067,0.1552,0.7794409050727126,2.981662124317787,9.933529862520766,1476.1251734596226,0.725005173883511,COMPLETE
1068,0.0857,0.5308030709445051,7.489439152524652,4.390239464358789,3.4096137321043085,1.8602957309646184,COMPLETE
1069,0.088,0.5518604570975214,7.489439152524652,1.3013093859938103,1688.3846346819648,0.6805162092954433,COMPLETE
1070,0.0726,0.20185652781843802,7.489439152524652,1.2992706708708701,8.244937163922293,0.5985950343657075,COMPLETE
1071,0.09485,0.5887078367837612,7.386495200771071,3.0638630129150126,359.71457230765833,72.96544990104333,COMPLETE
1072,0.10415,0.5479844799591247,2.970677109017681,7.451337432117496,0.9789540037298767,0.5084006019933035,COMPLETE
1073,0.0801,0.2708133137590462,7.257271731141275,1.8145138315019835,28.623301091967512,2.1102891532478085,COMPLETE
1074,0.09895,0.46214677281758504,5.280090073895156,1.8145138315019835,359.71457230765833,0.04841802788233872,COMPLETE
1075,0.09895,0.5156924474812868,5.5150049043702545,5.196045314781185,11.908317045367985,1.8602957309646184,COMPLETE
1076,0.122,0.6037079640968687,5.280090073895156,4.214084987553258,2899.69581847893,11.34645454198699,COMPLETE
1077,0.13645,0.8341633198208658,5.5150049043702545,9.649115019865224,560.4775189597802,0.725005173883511,COMPLETE
1078,0.11185,0.4596103930665313,3.7713166422050843,7.451337432117496,3.765800220549034,2.1102891532478085,COMPLETE
1079,0.0779,0.49860850206201157,7.398979747077997,4.101823977297871,0.50010706770691,0.5985950343657075,COMPLETE
1080,0.0909,0.49309161139962554,7.489439152524652,4.390239464358789,3.2794649083159153,1.664892552668031,COMPLETE
1081,0.10195,0.656388256389925,7.489439152524652,8.418374689108267,4.6216117253800055,0.5985950343657075,COMPLETE
1082,0.0954,0.5576322330009745,7.398979747077997,2.773946398622405,61.128832411058866,0.0367758044805299,COMPLETE
1083,0.0734,0.17867903075249159,4.933362998330481,1.2992706708708701,0.04548739654732833,0.5985950343657075,COMPLETE
1084,0.0845,0.46506725272034294,5.669059578661803,3.4709986937730752,0.5549010274448358,0.5084006019933035,COMPLETE
1085,0.1167,0.7252749740814072,6.812644630608508,3.4709986937730752,1688.3846346819648,0.5084006019933035,COMPLETE
1086,0.09925,0.25400755590002616,2.981662124317787,1.1409479927644255,364.2938294276625,0.725005173883511,COMPLETE
1087,0.07115,0.20289659664334336,4.956639155258147,1.5929321651061061,0.14768900068704197,44.76380938653201,COMPLETE
1088,0.0814,0.45309458387569923,6.812644630608508,3.4709986937730752,0.5549010274448358,0.5985950343657075,COMPLETE
1089,0.0965,0.5294998509876185,5.827113301687939,5.725910245112063,2.880805974985026,0.7306953052604724,COMPLETE
1090,0.12735,0.8278108618674507,7.489439152524652,8.928904969540103,359.71457230765833,4.792699168837896,COMPLETE
1091,0.089,0.4822827583948913,5.5150049043702545,6.837721291976555,0.037769421690738804,1.526275265602974,COMPLETE
1092,0.1295,0.7545704022223065,4.451182297750597,7.451337432117496,2147.1158445190413,4.792699168837896,COMPLETE
1093,0.07025,0.281458283950651,7.339695485358947,2.1823939578181917,0.4111694316312813,41.14848494168733,COMPLETE
1094,0.09205,0.3696375948377636,5.669059578661803,3.4709986937730752,0.019708999267035957,0.725005173883511,COMPLETE
1095,0.07205,0.18283794287006275,7.489439152524652,1.2992706708708701,0.022872403443138362,0.5985950343657075,COMPLETE
1096,0.10035,0.6161398010772087,7.386495200771071,9.767312130896007,28.623301091967512,2.1102891532478085,COMPLETE
1097,0.0944,0.46983571995291823,6.4922347260243845,6.694798433810031,13.307835338067237,15.635249172291681,COMPLETE
1098,0.11135,0.5982035928160537,7.489439152524652,3.4709986937730752,1688.3846346819648,0.03148399911647162,COMPLETE
1099,0.1111,0.4921595610672925,5.280090073895156,8.928904969540103,22.531253154644297,11.34645454198699,COMPLETE
1100,0.14395,0.7571720620297117,7.489439152524652,7.062126769282375,1688.3846346819648,0.1354532319075432,COMPLETE
1101,0.0761,0.1549177732874909,2.981662124317787,1.2992706708708701,5.6878068615007775,0.5985950343657075,COMPLETE
1102,0.0847,0.5267980382042584,7.257271731141275,3.4709986937730752,30.54779366423335,0.5084006019933035,COMPLETE
1103,0.0784,0.15482539511432172,5.04735824232964,1.1679739768270172,0.38931530211877524,58.8365186870629,COMPLETE
1104,0.1028,0.6248159369669506,5.280090073895156,5.412985246806761,4.6216117253800055,0.056752648931214976,COMPLETE
1105,0.0866,0.3298498978574748,6.086053401403324,2.484781397869129,15.972993304226122,0.7306953052604724,COMPLETE
1106,0.12415,0.23381961179774513,0.3846439574659565,5.196045314781185,1.9411683121291674,4.792699168837896,COMPLETE
1107,0.1122,0.6287409516270888,7.257271731141275,6.662419966226693,30.54779366423335,0.5972954736209326,COMPLETE
1108,0.1054,0.6011490330641573,5.280090073895156,8.928904969540103,5.6878068615007775,0.7306953052604724,COMPLETE
1109,0.09915,0.6719756580045694,6.778075540011049,7.639970758565217,0.01333967025299093,0.7306953052604724,COMPLETE
1110,0.1346,0.8062919649025124,4.859269400135405,6.694798433810031,6755.71174442274,2.2659877554138568,COMPLETE
1111,0.0856,0.25476219592593835,4.933362998330481,2.399183642603936,0.01333967025299093,0.7306953052604724,COMPLETE
1112,0.13255,0.8408498866423071,6.436545791889539,7.062126769282375,1688.3846346819648,0.725005173883511,COMPLETE
1113,0.10315,0.574006509077277,4.933362998330481,4.730916168079807,0.022872403443138362,0.047670465502367476,COMPLETE
1114,0.09415,0.3296419289235325,0.9650411912020419,1.6830728729124345,116.68218004772335,0.04939634890882794,COMPLETE
1115,0.104,0.5496454118349686,5.827113301687939,5.950827672861153,5.6878068615007775,0.7306953052604724,COMPLETE
1116,0.0711,0.25551494629187754,7.386495200771071,1.7527319101845271,2.4792588435669867,2.1102891532478085,COMPLETE
1117,0.09185,0.4830422932693731,7.489439152524652,7.639970758565217,4.6216117253800055,4.792699168837896,COMPLETE
1118,0.1431,0.8067659461403187,3.4106266977618094,7.062126769282375,1688.3846346819648,0.8752630939963372,COMPLETE
1119,0.12435,0.7095747907577329,6.641989734742594,3.4709986937730752,1688.3846346819648,3.1030914371159244,COMPLETE
1120,0.0672,0.3820533383943064,7.489439152524652,2.5982127524590104,0.528163413359439,0.7306953052604724,COMPLETE
1121,0.12285,0.7449885056432209,7.489439152524652,6.410708112595786,366.5317576916612,0.13187817574880936,COMPLETE
1122,0.0736,0.2571067534952502,7.489439152524652,1.6830728729124345,0.9615552540100645,13.809916121420061,COMPLETE
1123,0.0855,0.45346557333438003,4.528834737553609,2.8320734546831314,6.8019876907885575,0.05192419521950057,COMPLETE
1124,0.11945,0.7540649665682673,5.5150049043702545,8.418374689108267,560.4775189597802,4.203816187352665,COMPLETE
1125,0.14435,0.7281288200452304,2.981662124317787,9.933529862520766,3190.4289845919834,0.10877994645541982,COMPLETE
1126,0.07285,0.32331501775285987,7.489439152524652,2.195218904889921,1.202700453021521,0.41678774153157633,COMPLETE
1127,0.06575,0.20180339755008014,7.257271731141275,1.2992706708708701,0.7780556311068269,3.3127969189620523,COMPLETE
1128,0.07685,0.3727127909138533,6.369982886199846,2.773946398622405,2.880805974985026,0.7306953052604724,COMPLETE
1129,0.1151,0.6564718796323951,6.9816388864865875,2.498652458343103,6755.71174442274,20.97545621333823,COMPLETE
1130,0.0812,0.226890153553258,3.1814564106841376,1.8407289346470832,2.4792588435669867,44.76380938653201,COMPLETE
1131,0.0799,0.3558617803120478,4.933362998330481,4.730916168079807,5.6878068615007775,15.635249172291681,COMPLETE
1132,0.12835,0.7517539722652303,5.939170481881678,4.5213408965016715,2899.69581847893,0.26727655908303444,COMPLETE
1133,0.08995,0.43575003781885646,5.827113301687939,4.422487791056598,2.880805974985026,0.5985950343657075,COMPLETE
1134,0.1297,0.8370954886472135,4.602129302557011,5.196045314781185,6755.71174442274,1.526275265602974,COMPLETE
1135,0.06805,0.17898766732922367,5.827113301687939,1.1679739768270172,4.2310526252856695,0.5985950343657075,COMPLETE
1136,0.0655,0.1786227666057309,4.933362998330481,1.2992706708708701,0.01333967025299093,0.5985950343657075,COMPLETE
1137,0.12485,0.7664714350767801,5.669059578661803,6.866995421895921,6755.71174442274,15.635249172291681,COMPLETE
1138,0.12555,0.5833261405890101,4.13829232289145,8.418374689108267,560.4775189597802,0.023020513254427864,COMPLETE
1139,0.0739,0.2822406724586069,7.339695485358947,2.629471374770703,2.4792588435669867,58.8365186870629,COMPLETE
1140,0.08925,0.5525833141779162,7.257271731141275,5.196045314781185,0.01333967025299093,0.7306953052604724,COMPLETE
1141,0.09455,0.57063619213788,7.489439152524652,3.4709986937730752,62.76939297152849,0.5985950343657075,COMPLETE
1142,0.0895,0.42779203903963064,5.939170481881678,7.716956152431088,0.4111694316312813,13.809916121420061,COMPLETE
1143,0.10715,0.7010538525646755,5.8502650484269365,5.649048478400257,258.12658116675004,1.64490122221693,COMPLETE
1144,0.0915,0.3276387244084267,4.989665818960675,4.390239464358789,0.019714816459721552,6.21597991144635,COMPLETE
1145,0.09845,0.634145308170475,7.489439152524652,2.195218904889921,560.4775189597802,0.41678774153157633,COMPLETE
1146,0.06665,0.15542684946495824,7.489439152524652,1.1679739768270172,2.4792588435669867,44.76380938653201,COMPLETE
1147,0.05925,0.20593341584799327,7.489439152524652,1.2992706708708701,0.5682735865825428,0.5985950343657075,COMPLETE
1148,0.0996,0.36956651047338696,1.1282779763845627,8.081625847692138,0.03853155138316548,0.5985950343657075,COMPLETE
1149,0.08945,0.36610312175756043,3.816595091063148,4.363461653885316,2.4792588435669867,4.161753033546801,COMPLETE
1150,0.07715,0.38064412674361414,7.225279577446517,3.0352039660395387,2.880805974985026,11.34645454198699,COMPLETE
1151,0.1389,0.8396792199521437,5.827113301687939,8.418374689108267,560.4775189597802,0.5985950343657075,COMPLETE
1152,0.07115,0.1863064362905272,7.489439152524652,1.2992706708708701,2.880805974985026,6.605882267218487,COMPLETE
1153,0.1408,0.7873156131020858,5.939170481881678,8.053117581805795,1476.1251734596226,0.3059530592824809,COMPLETE
1154,0.0873,0.3274659332623426,2.981662124317787,3.3704975429349244,5.6878068615007775,0.725005173883511,COMPLETE
1155,0.09975,0.6682990011703469,7.398979747077997,6.662419966226693,61.128832411058866,3.9703371647893633,COMPLETE
1156,0.0925,0.25103912385086313,5.280090073895156,1.8145138315019835,28.623301091967512,11.34645454198699,COMPLETE
1157,0.0622,0.15607149507704995,7.321806062638004,1.0340435745788543,1.2360867032821041,0.5985950343657075,COMPLETE
1158,0.08295,0.20436139820780264,0.9341649086021971,1.8145138315019835,28.623301091967512,7.745051016781797,COMPLETE
1159,0.1286,0.8573988165096617,7.489439152524652,7.062126769282375,560.4775189597802,0.725005173883511,COMPLETE
1160,0.10095,0.49015648785020055,2.981662124317787,3.0352039660395387,321.8772573448308,0.5985950343657075,COMPLETE
1161,0.0896,0.3882615435732987,5.669059578661803,3.4709986937730752,0.5549010274448358,0.5084006019933035,COMPLETE
1162,0.11925,0.7226858936841981,7.386495200771071,9.767312130896007,154.42339017664943,50.00890076802171,COMPLETE
1163,0.118,0.682200932993851,2.119243742466112,4.730916168079807,7085.222196445149,0.7306953052604724,COMPLETE
1164,0.10735,0.7125579298524243,7.489439152524652,7.639970758565217,0.02152319869592414,0.7306953052604724,COMPLETE
1165,0.07975,0.3561474175548833,5.280090073895156,2.538381568735471,51.95931386697074,11.34645454198699,COMPLETE
1166,0.1172,0.7084782330483198,3.931332263663454,7.716956152431088,2189.8952875444493,37.44280355901486,COMPLETE
1167,0.0946,0.6186920845302945,7.489439152524652,2.0225541450089675,1688.3846346819648,44.76380938653201,COMPLETE
1168,0.09515,0.501948215580609,7.398979747077997,3.0156649020845308,61.128832411058866,0.5985950343657075,COMPLETE
1169,0.093,0.6697000461975162,7.489439152524652,3.9665739573234453,384.81053681480347,2.1102891532478085,COMPLETE
